"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","type I interferon production","GO:0032606","false","0.029701735240275286","1.527218177508974","89","790","12","16307","IFIH1,STAT1,OAS1,IRF1,LILRA4,PTPN22,TRIM21,MYD88,DHX58,TLR7,OAS3,TRIM56"
"GO:BP","amyloid-beta clearance","GO:0097242","false","0.03127711226370914","1.5047733510671049","35","790","7","16307","MARCO,CD36,MME,C3,MSR1,LDLR,TREM2"
"GO:BP","protein-containing complex assembly","GO:0065003","false","0.031761068365553764","1.4981048973828224","1356","790","90","16307","CD36,ABCA1,SLC1A5,ADAR,DIAPH2,MDM2,ALOX15,CCL26,SHMT2,EIF2AK2,NUBPL,RPL13A,FAS,LRRK2,EIF3E,RACK1,RPL10,KNTC1,RPS14,NPM1,OAS1,MID1IP1,MEFV,CLYBL,RYR1,RPS27L,RPS5,DAAM2,THG1L,RPL5,ACACA,ASF1B,EIF2S3,FAF1,SIGMAR1,BCL2L11,GBP5,EIF4B,PRKN,RPS3,APBA1,EIF3L,ME1,RRS1,H4C9,BLOC1S2,ANG,FBLIM1,BEND3,ACSL3,POLR1E,SRSF6,NDUFAF2,NCK2,PIEZO1,NIFK,P2RY12,SPIRE1,EIF3H,MYD88,CXCL12,ANKRA2,SAMHD1,PTK2B,EIF2D,PRMT5,H2BC11,RPL6,CDC42EP4,FARSB,EIF3D,RPLP0,TREM2,TRAF1,TWNK,EIF2S2,PLEKHG2,GTF2B,CCT2,PML,EPRS1,RHOC,NAPA,MAP7D3,SRPRB,NAP1L1,BOP1,EIF3M,DNAI3,NOP53"
"GO:BP","regulation of lipid storage","GO:0010883","false","0.031851277116213085","1.4968731494069867","45","790","8","16307","ABCA1,SCARB1,C3,FTO,MSR1,PPARD,TREM2,FITM2"
"GO:BP","interferon-mediated signaling pathway","GO:0140888","false","0.03226371829074657","1.4912855830072687","90","790","12","16307","PARP9,STAT1,PARP14,OAS1,STAT2,IRF1,IFNLR1,MYD88,SAMHD1,OAS3,TRIM56,SP100"
"GO:BP","regulation of single stranded viral RNA replication via double stranded DNA intermediate","GO:0045091","false","0.032699760920146","1.4854554226131358","18","790","5","16307","APOBEC3C,APOBEC3A,APOBEC3G,APOBEC3F,CXCL8"
"GO:BP","cholesterol storage","GO:0010878","false","0.032699760920146","1.4854554226131358","18","790","5","16307","ABCA1,SCARB1,MSR1,PPARD,TREM2"
"GO:BP","cellular response to macrophage colony-stimulating factor stimulus","GO:0036006","false","0.033297016682843336","1.4775946762900736","11","790","4","16307","PDE2A,PDE1B,TREM2,CSF1R"
"GO:BP","MDA-5 signaling pathway","GO:0039530","true","0.033297016682843336","1.4775946762900736","11","790","4","16307","IFIH1,DDX60,DHX58,OAS3"
"GO:BP","response to macrophage colony-stimulating factor","GO:0036005","false","0.033297016682843336","1.4775946762900736","11","790","4","16307","PDE2A,PDE1B,TREM2,CSF1R"
"GO:BP","positive regulation of immune system process","GO:0002684","false","0.03377737246597929","1.4713741371187379","886","790","63","16307","CD36,PRKCA,SLC7A1,IL18,TNFSF9,ZNFX1,PDE4D,PARP9,C3,IFIH1,GBP1,LAPTM5,CAMK1D,VSIR,OAS1,DDX60,PLSCR1,MEFV,IFI35,CASP1,CEACAM1,TRIM5,FFAR2,PRKCB,PTK2,SLC7A5,IRF1,LILRA4,CD244,HCAR2,PTPN22,GBP5,RPS3,SIRPB1,PDE4B,SOX12,NCK2,CD80,CXCL8,P2RY12,MYD88,CXCL12,DHX58,PTK2B,PGF,DOCK8,VAV2,NOD2,TLR7,C5AR2,TREM2,AXL,OAS3,CCL7,BST1,TRIM56,ANXA1,CLEC4E,CD320,GCSAM,LGR4,CSF1R,NOP53"
"GO:BP","cell chemotaxis","GO:0060326","false","0.034062570678764406","1.4677225792309367","269","790","25","16307","CCL18,CCL23,CCL26,CAMK1D,PIK3CG,FFAR2,PTK2,XCR1,S100A8,DUSP1,HBEGF,PDE4B,CXCR1,PADI2,CXCL8,CXCL12,PTK2B,PGF,C5AR2,EPHA2,CCL7,BST1,ANXA1,CCL13,CSF1R"
"GO:BP","cellular response to UV","GO:0034644","true","0.03433148766411225","1.4643073771650887","79","790","11","16307","MME,MYC,ATF4,PCNA,XPC,TRIAP1,CDKN1A,NPM1,CARD16,RPL26,DDB2"
"GO:BP","leukocyte homeostasis","GO:0001776","false","0.03548265519987981","1.4499838889668655","36","790","7","16307","FAS,GAPT,HCAR2,PDE4B,ANXA1,PMAIP1,XKR8"
"GO:BP","regulation of G protein-coupled receptor signaling pathway","GO:0008277","false","0.03621435780850041","1.4411192117665226","104","790","13","16307","PRKCA,C3,RGS2,GNG7,ATP2B4,ADA,SLC39A14,GRK5,RGS10,CXCL8,GRK6,PRMT5,SLC24A4"
"GO:BP","chemokine-mediated signaling pathway","GO:0070098","false","0.03621435780850041","1.4411192117665226","68","790","10","16307","CCL18,CCL23,CCL26,PADI2,CXCL8,CXCL12,PTK2B,TREM2,CCL7,CCL13"
"GO:BP","cellular response to external stimulus","GO:0071496","false","0.03650893603357021","1.4376008233494333","227","790","22","16307","KANK2,ATF4,RPTOR,EIF2AK2,FAS,LRRK2,SESN1,CDKN1A,PDE2A,CASP1,FADS1,IRF1,LARS1,VDR,MYBBP1A,PIEZO1,MYD88,TLR7,DCPS,PDK4,PMAIP1,RIPOR1"
"GO:BP","negative regulation of transposition","GO:0010529","false","0.03650893603357021","1.4376008233494333","27","790","6","16307","APOBEC3C,APOBEC3A,SMYD5,APOBEC3G,APOBEC3F,MOV10"
"GO:BP","positive regulation of signal transduction by p53 class mediator","GO:1901798","false","0.03650893603357021","1.4376008233494333","27","790","6","16307","MYC,RPL23,RPL26,RPL37,PMAIP1,RPS7"
"GO:BP","regulation of transposition","GO:0010528","false","0.03650893603357021","1.4376008233494333","27","790","6","16307","APOBEC3C,APOBEC3A,SMYD5,APOBEC3G,APOBEC3F,MOV10"
"GO:BP","positive regulation of proteolysis involved in protein catabolic process","GO:1903052","false","0.03650893603357021","1.4376008233494333","117","790","14","16307","MDM2,LAPTM5,LRRK2,RACK1,TRIB3,PTK2,NUPR1,PRKN,SH3RF3,FBXO22,RNF19B,TREM2,DNAJB2,NOP53"
"GO:BP","regulation of programmed cell death","GO:0043067","false","0.03661294598558935","1.4363653250979644","1082","790","74","16307","KANK2,PRKCA,MAP4K4,TGM2,MYC,WWOX,TNFSF9,ATF4,MDM2,TNFRSF10C,TNFSF10,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,TRIAP1,STAT1,RACK1,ATAD3A,AVEN,RPL10,PHLDA3,ACER2,NPM1,TPT1,BTG1,PLK2,HTRA1,TM7SF3,RPS6,ATF3,CARD16,PTK2,FAF1,SIGMAR1,RPS6KA2,BCL2L11,RPL26,S100A8,TNFRSF10D,HCAR2,NUPR1,MGMT,GPX1,PLAUR,PAWR,PRKN,RPS3,BABAM2,FCMR,GRK5,UNC5B,MYBBP1A,STK17A,NCK2,CXCL12,PTK2B,APEX1,NOD2,VDAC1,TREM2,TRAF1,DCPS,AXL,PML,ANXA1,PDK4,ANXA4,ZMYND11,PMAIP1,SP100,RPS7,NOP53"
"GO:BP","positive regulation of catabolic process","GO:0009896","false","0.03661294598558935","1.4363653250979644","457","790","37","16307","TOB1,MDM2,RPTOR,TRIM38,LAPTM5,LRRK2,SESN1,RACK1,TRIB3,VSIR,ZBTB20,MEFV,PLK2,FTO,TP53INP1,TRIM5,DIS3L2,PTK2,TRIM22,FAF1,NUPR1,PRKN,DTX3L,SH3RF3,LDLR,TRIM21,FBXO22,PABPC1,BTG2,RNF19B,VDAC1,TREM2,MOV10,DCPS,PIP4K2C,DNAJB2,NOP53"
"GO:BP","regulation of cellular component organization","GO:0051128","true","0.03746535742388009","1.4263701198260996","1932","790","121","16307","BCAS3,CD36,MAP4K4,ABCA1,SYT11,MYC,AUTS2,PLXNA2,ALOX15,RPTOR,CCL26,CUX1,EIF2AK2,TOM1L2,C3,TNFSF10,RPL13A,LRP8,LRRK2,TRIAP1,RACK1,CAMK1D,ATAD3A,ADAM15,NPHP4,CDKN1A,KNTC1,NPM1,BTG1,PDE2A,MID1IP1,MEFV,PLK2,CEACAM1,RTN4R,DAAM2,STAT2,TMEM97,MYLIP,PTK2,EMILIN1,COLGALT1,MELTF,FAF1,RUFY3,HAP1,BCL2L11,S100A8,DUSP1,NUPR1,GPX1,PLAUR,GBP5,PRKN,RPS3,MAP4,WDPCP,NCS1,OPHN1,SERTAD1,FBLIM1,CCP110,PLXND1,LDLR,RUBCN,CDKN2C,XRN1,SCAMP5,ACVRL1,NCK2,GPSM2,PIEZO1,P2RY12,SPIRE1,SCARB2,ALMS1,MYD88,CXCL12,ANKRA2,ARHGAP24,PTK2B,PRMT5,EPS8L2,CDC42EP4,EPHA2,VDAC1,TREM2,NAT10,DLG5,SIPA1L1,ANKRD13A,MOV10,TGFA,MLLT3,AXL,PLEKHG2,CCT2,NEK6,SEMA4B,RASAL1,S100A10,PDGFA,BST1,ADPRH,PML,ANXA1,ACSL4,RHOC,TMEM30A,NAPA,PMAIP1,CHMP5,EPHB3,EHD2,BST2,PIP4K2C,DNAJB2,PLXNA1,DNAI3,CSF1R,NOP53"
"GO:BP","positive regulation of cellular catabolic process","GO:0031331","false","0.03786816698220773","1.4217257164999573","379","790","32","16307","TOB1,MDM2,RPTOR,TRIM38,LAPTM5,LRRK2,SESN1,RACK1,TRIB3,ZBTB20,MEFV,PLK2,FTO,TP53INP1,TRIM5,DIS3L2,PTK2,TRIM22,PRKN,DTX3L,SH3RF3,TRIM21,FBXO22,PABPC1,BTG2,RNF19B,VDAC1,MOV10,DCPS,PIP4K2C,DNAJB2,NOP53"
"GO:BP","negative regulation of translational initiation","GO:0045947","false","0.03916497514601476","1.4071021447233676","19","790","5","16307","ATF4,RPL13A,EIF3E,EIF4EBP1,PML"
"GO:BP","response to interferon-alpha","GO:0035455","false","0.03916497514601476","1.4071021447233676","19","790","5","16307","ADAR,EIF2AK2,OAS1,AXL,BST2"
"GO:BP","maturation of SSU-rRNA","GO:0030490","false","0.03916497514601476","1.4071021447233676","47","790","8","16307","RPS8,RPS21,RPS14,IMP4,RPS16,RRS1,NOB1,NAT10"
"GO:BP","single stranded viral RNA replication via double stranded DNA intermediate","GO:0039692","false","0.03916497514601476","1.4071021447233676","19","790","5","16307","APOBEC3C,APOBEC3A,APOBEC3G,APOBEC3F,CXCL8"
"GO:BP","positive regulation of interferon-beta production","GO:0032728","false","0.039492822192114","1.4034818300855","37","790","7","16307","IFIH1,OAS1,IRF1,DHX58,TLR7,OAS3,TRIM56"
"GO:BP","negative regulation of proteolysis involved in protein catabolic process","GO:1903051","false","0.03950951565599634","1.4032982942673629","58","790","9","16307","FHIT,RPL5,RPL23,OPHN1,EIF3H,PML,RPS7,HIPK2,NOP53"
"GO:BP","negative regulation of cellular process","GO:0048523","false","0.03950951565599634","1.4032982942673629","3898","790","224","16307","DTX1,BCAS3,KANK2,PRKCA,PTPRM,FHIT,MAP4K4,ABCA1,SYT11,MYC,WWOX,TOB1,ATF4,ADAR,PDE4D,MDM2,PLXNA2,RPTOR,CCL23,PARP9,CUX1,ANK2,EIF2AK2,TOM1L2,RPL13A,GBP1,LAPTM5,DEPTOR,FAS,LRRK2,SESN1,TRIAP1,INSIG1,STAT1,EIF3E,RACK1,PARP14,TRIB3,APOBEC3C,ATAD3A,ADAM15,IGFBP7,ZNF366,VSIR,AVEN,RPL10,RGS2,BATF3,DNAJC10,NPHP4,CDKN1A,PHLDA3,ACER2,GRB10,KNTC1,RPS14,NPM1,APOBEC3A,TPT1,BTG1,OAS1,PDE2A,MID1IP1,HDAC9,PPM1D,ZNRF3,MEFV,EGFL7,RYR1,PLK2,KCNQ1,IFI35,RPS27L,NFIX,FTO,CEACAM1,RTN4R,TM7SF3,DAAM2,STAT2,TP53INP1,ATF3,DIS3L2,PRKCB,CARD16,MYLIP,EIF4EBP1,ATOH8,NBAS,ZHX3,PTK2,RPL5,ATP2B4,EMILIN1,PPARD,ZEB1,PRDM1,PTPN13,MELTF,BTF3,IRF1,LILRA4,ADA,RUFY3,HAP1,RBFOX2,PUS7,RPS6KA2,RPL23,RPL26,DUSP1,TNFRSF10D,SMYD5,NUPR1,MGMT,GPX1,PLAUR,HSF4,PAWR,PTPN22,ARAP3,BRCA2,PRKN,SLC30A1,ETV7,RPS3,MAP4,CREM,BABAM2,PTPRU,TYMS,DTX3L,APOBEC3G,PLPP3,H4C9,FCMR,ANG,SERTAD1,BEND3,CCP110,PLXND1,TGFBI,DKC1,GRK5,VDR,LDLR,UNC5B,TENT5A,RUBCN,IPO5,CDKN2C,MYBBP1A,SRSF6,ALOX15B,XRN1,SCAMP5,APOBEC3F,IFNLR1,LANCL2,ACVRL1,NCK2,PADI2,CD80,CXCL8,GPNMB,EIF3H,MYD88,CXCL12,ARHGAP24,DHX58,SAMHD1,PTK2B,H2BC11,RPS13,ZNF846,PABPC1,BTG2,NOD2,SLC24A4,C5AR2,EPHA2,VDAC1,WWC2,TREM2,NAT10,DLG5,ANKRD13A,MOV10,DCPS,IL10RA,MLLT3,AXL,OAS3,ZNF337,L3MBTL4,SEMA4B,PRKAR1B,PDGFA,PML,ANXA1,PDK4,EPRS1,ANXA4,ACSL4,ZMYND11,JDP2,CHMP5,GCSAM,TIMP4,JPH4,OSM,SP100,BST2,LGR4,PIP4K2C,DNAJB2,PLXNA1,HMGA1,FZD7,RPS7,DNAI3,RIPOR1,HIPK2,NOP53"
"GO:BP","negative regulation of catabolic process","GO:0009895","false","0.04057280032158919","1.3917650163961632","274","790","25","16307","FHIT,TOB1,RPTOR,LRRK2,NBAS,RPL5,ATP2B4,RPL23,HCAR2,NUPR1,PTPN22,OPHN1,DKC1,TENT5A,RUBCN,EIF3H,MYD88,PABPC1,TREM2,IL10RA,PML,TIMP4,RPS7,HIPK2,NOP53"
"GO:BP","DNA demethylation","GO:0080111","false","0.042345333546662596","1.3731944419235178","28","790","6","16307","APOBEC3C,APOBEC3A,FTO,APOBEC3G,APOBEC3F,APEX1"
"GO:BP","vascular endothelial growth factor receptor signaling pathway","GO:0048010","true","0.04357893981101949","1.3607233394827114","48","790","8","16307","GRB10,PRKCB,PTK2,EMILIN1,PTK2B,PGF,VAV2,AXL"
"GO:BP","negative regulation of cellular macromolecule biosynthetic process","GO:2000113","false","0.04360085188816768","1.3605050252562743","174","790","18","16307","TOB1,ATF4,EIF2AK2,RPL13A,EIF3E,RACK1,FTO,DIS3L2,EIF4EBP1,PUS7,RPS3,TYMS,PABPC1,BTG2,MOV10,DCPS,PML,EPRS1"
"GO:BP","negative regulation of G1/S transition of mitotic cell cycle","GO:2000134","false","0.04384886386557257","1.358041654824845","59","790","9","16307","KANK2,MDM2,TRIAP1,CDKN1A,PLK2,RPS27L,RPL26,GPNMB,PML"
"GO:BP","regulation of inflammatory response","GO:0050727","false","0.04399900779553674","1.356557117008856","276","790","25","16307","SYT11,IL18,ALOX15,SIGLEC10,PDE2A,MEFV,PLK2,IFI35,CASP1,FFAR2,GGT1,PPARD,S100A8,NUPR1,LDLR,MVK,LILRA5,MYD88,NOD2,TLR7,TREM2,BST1,ANXA1,OSM,IL17RA"
"GO:BP","positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator","GO:1902255","false","0.04399900779553674","1.356557117008856","6","790","3","16307","MYC,RPL26,RPS7"
"GO:BP","regulation of phosphatidylcholine metabolic process","GO:0150172","true","0.04399900779553674","1.356557117008856","6","790","3","16307","SCARB1,LDLR,ACSL3"
"GO:BP","cell population proliferation","GO:0008283","false","0.044362219364693076","1.3529867349816453","1378","790","90","16307","KANK2,PRKCA,PTPRM,SLC7A1,MYC,IL18,TNFSF9,TOB1,IER5,MDM2,CCL23,CCL26,EIF2AK2,IL7R,LRRK2,STAT1,IGFBP7,VSIR,CDKN1A,ACER2,NPM1,BTG1,PIK3CG,PPM1D,ZNRF3,EGFL7,IFI35,CEACAM1,RPS6,STAT2,TP53INP1,DIS3L2,GAPT,ATOH8,PTK2,PPARD,IRF1,RPS4X,RBFOX2,RPS6KA2,RPL23,HBEGF,NUPR1,GPX1,PTPN22,BRCA2,RPS3,PTPRU,MRPS27,BLOC1S2,ANG,SERTAD1,RPS15A,TGFBI,GRK5,VDR,CDKN2C,SRSF6,ALOX15B,ASCC3,IFNLR1,ECM1,ACVRL1,NCK2,CD80,CXCL8,GPNMB,PTK2B,PGF,DOCK8,BTG2,NOD2,EPHA2,TREM2,DLG5,TGFA,LRG1,PDGFA,BST1,PML,ANXA1,CD320,OSM,SCRG1,NAP1L1,BST2,DNAJB2,HMGA1,FZD7,CSF1R"
"GO:BP","positive regulation of ubiquitin-dependent protein catabolic process","GO:2000060","false","0.044942352341777174","1.3473441997781108","95","790","12","16307","MDM2,LAPTM5,LRRK2,RACK1,TRIB3,PTK2,PRKN,SH3RF3,FBXO22,RNF19B,DNAJB2,NOP53"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","0.045984088915790367","1.337392413784217","3176","790","186","16307","BCAS3,MARCO,CD36,PEMT,MYC,IL18,WWOX,TAF4B,TOB1,ATF4,SCARB1,IER5,PDE4D,CSRNP1,AUTS2,MAML3,MDM2,RPTOR,PCNA,PARP9,ANK2,EIF2AK2,TRIM38,ELOVL6,C3,IFIH1,TNFSF10,LAPTM5,XPC,FAS,LRP8,ABHD14B,LRRK2,SESN1,TRIAP1,STAT1,EIF3E,RACK1,PARP14,TRIB3,CAMK1D,VSIR,CDKN1A,ACER2,GRB10,ZBTB20,NPM1,FOSL2,OAS1,PDE2A,PIK3CG,MID1IP1,ATP2A3,PLSCR1,MEFV,CYFIP2,FAXDC2,PLK2,RPS27L,NFIX,CASP1,FTO,EEF2,STAT2,HADH,TP53INP1,ATF3,TRIM5,DIS3L2,FFAR2,SCD,ATOH8,NBAS,PTK2,RPL5,ATP2B4,EMILIN1,PPARD,RPS2,MELTF,TRIM22,SLC7A5,EIF2S3,SATB2,IRF1,FAF1,RPS4X,ELOVL5,MARS1,RPL23,RPL26,S100A8,ACTA2,ITGB8,CD244,HBEGF,NUPR1,MGMT,DOCK3,PLAUR,ELL2,DIMT1,PTPN22,BRCA2,GBP5,PRKN,RPS3,CREM,BABAM2,DDX21,SUPT3H,DTX3L,SH3RF3,PDE4B,MRPS27,ANG,BEND3,DKC1,VDR,LDLR,TENT5A,MYBBP1A,ACSL3,ALOX15B,SCAMP5,LILRA5,IFNLR1,SOX12,ACVRL1,NCK2,PADI2,CD80,CXCL8,TRIM21,GPNMB,P2RY12,SPIRE1,FZD2,ALMS1,MYD88,DHX58,PTK2B,PRMT5,STRADA,PGF,FBXO22,PABPC1,APEX1,EIF3D,BTG2,RNF19B,NOD2,TLR7,ARRDC3,EPHA2,VDAC1,TREM2,NAT10,PPRC1,MOV10,DCPS,TGFA,MLLT3,AXL,CAMKK1,OAS3,CCT2,S100A10,PDGFA,PML,TRIM56,ANXA1,PMAIP1,EPHB3,OSM,SP100,PIP4K2C,DNAJB2,HMGA1,IL17RA,FZD7,ECE1,RPS7,CSF1R,HIPK2,NOP53"
"GO:BP","neutrophil migration","GO:1990266","false","0.046030008381834873","1.3369589460231601","108","790","13","16307","CCL18,CCL23,CCL26,CAMK1D,PIK3CG,S100A8,PDE4B,CXCR1,CXCL8,C5AR2,CCL7,BST1,CCL13"
"GO:BP","cellular response to abiotic stimulus","GO:0071214","false","0.046973920773932386","1.3281431890307378","248","790","23","16307","MME,MYC,ATF4,MDM2,RPTOR,PCNA,XPC,FAS,TRIAP1,CDKN1A,NPM1,PDE2A,CASP1,CARD16,IRF1,RPL26,BRCA2,BABAM2,DDB2,PIEZO1,MYD88,TLR7,SLC25A23"
"GO:BP","cellular response to environmental stimulus","GO:0104004","false","0.046973920773932386","1.3281431890307378","248","790","23","16307","MME,MYC,ATF4,MDM2,RPTOR,PCNA,XPC,FAS,TRIAP1,CDKN1A,NPM1,PDE2A,CASP1,CARD16,IRF1,RPL26,BRCA2,BABAM2,DDB2,PIEZO1,MYD88,TLR7,SLC25A23"
"GO:BP","linoleic acid metabolic process","GO:0043651","true","0.0470358424742352","1.3275710727800105","20","790","5","16307","ALOX15,FADS1,ELOVL5,ALOX15B,FADS2"
"GO:BP","regulation of cysteine-type endopeptidase activity involved in apoptotic process","GO:0043281","true","0.0471091484762959","1.326894745801846","162","790","17","16307","MYC,TNFSF10,LAPTM5,FAS,TRIAP1,RACK1,ACER2,ATP2A3,RPS27L,CASP1,CARD16,S100A8,GPX1,PLAUR,RPS3,DELE1,PMAIP1"
"GO:BP","cellular response to tumor necrosis factor","GO:0071356","false","0.0471091484762959","1.326894745801846","162","790","17","16307","CCL18,CCL23,CCL26,GBP1,LAPTM5,STAT1,CASP1,CARD16,PRKN,RPS3,GBP2,CXCL8,PTK2B,H2BC11,TRAF1,CCL7,CCL13"
"GO:BP","phosphorus metabolic process","GO:0006793","false","0.04720373818805166","1.3260236070829068","2361","790","143","16307","GPHN,MARCO,PRKCA,PTPRM,PEMT,FHIT,MAP4K4,GMDS,IL18,TAF4B,ADAR,LHPP,SCARB1,PDE4D,PPM1H,ALOX15,RPTOR,TKT,PARP9,EIF2AK2,OLA1,ELOVL6,C3,PFAS,DEPTOR,FAS,LRP8,ABHD14B,LRRK2,RACK1,PARP14,TRIB3,CAMK1D,CCNA1,RGS2,DNAJC10,CDKN1A,RRM2B,ZBTB20,PAICS,NPM1,ATP1B1,PDE2A,PIK3CG,PPM1D,PLSCR1,CDK14,FAXDC2,PLK2,FADS1,CEACAM1,STAT2,TP53I3,PRKCB,PTK2,DGKA,ATP2B4,EMILIN1,ACACA,ADK,PTPN13,ADA,ELOVL5,RPS6KA2,DUSP1,CD244,HBEGF,NUPR1,DOCK3,PLAUR,PTPN22,PRKN,MAST4,RPS3,PTPRU,PTPRH,TYMS,ME1,PLPP3,PNPLA3,ANG,SERTAD1,BEND3,ALDH1L2,TTC7B,GRK5,LDLR,HERC5,PIGU,RUBCN,IPO5,ENO2,CDKN2C,STK17A,IMPDH2,ACSL3,MVK,ALOX15B,PLCD1,LILRA5,ACVRL1,NCK2,CD80,GPNMB,P2RY12,GRK6,SAMHD1,PTK2B,STRADA,PGF,PRPS2,NOD2,TLR7,EPHA2,TREM2,DUSP11,PPA1,TGFA,AXL,CAMKK1,FUT8,CAD,ADCY4,NEK6,PRKAR1B,ABHD12,PDGFA,GARS1,BST1,PDK4,EEF1A1,ACSL4,GNPNAT1,FITM2,EPHB3,PIGV,OSM,PIP4K2C,FZD7,CSF1R,HIPK2,NOP53,SLC44A1"
"GO:BP","regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance","GO:0061394","true","0.048263920547147454","1.3163774026337172","2","790","2","16307","ATF4,ATF3"
"GO:BP","negative regulation of relaxation of cardiac muscle","GO:1901898","true","0.048263920547147454","1.3163774026337172","2","790","2","16307","PDE4D,PDE4B"
"GO:BP","homeostatic process","GO:0042592","true","0.048263920547147454","1.3163774026337172","1240","790","82","16307","CD36,PRKCA,PEMT,ABCA1,TGM2,MYC,IL18,ATF4,LYZ,SCARB1,PDE4D,CCL23,ANK2,SLC4A8,RPS17,ELOVL6,FAS,LRRK2,INSIG1,STAT1,RACK1,RBP1,GRB10,ZBTB20,RPS14,ATP1B1,TPT1,OAS1,HDAC9,ATP2A3,RYR1,RPS6,HADH,TMEM97,FFAR2,GAPT,SCD,KLHL3,VPS13B,ATP2B4,CLCN6,HAP1,RBFOX2,S100A8,HCAR2,GPX1,SLC39A14,PCK2,PRKN,SLC30A1,PDE4B,PNPLA3,ANG,LDLR,TPCN2,RPS24,ATP6V0E1,P2RY2,ALMS1,CXCL12,PTK2B,NOD2,SLC24A4,ARRDC3,TREM2,CCL7,PML,ANXA1,PDK4,FITM2,PMAIP1,JPH4,CCL13,WHRN,FTL,LGR4,SLC25A23,DNAJB2,PLCL2,CSF1R,XKR8,HIPK2"
"GO:BP","negative regulation of autophagic cell death","GO:1904093","true","0.048263920547147454","1.3163774026337172","2","790","2","16307","LAPTM5,TREM2"
"GO:BP","protein localization to M-band","GO:0036309","true","0.048263920547147454","1.3163774026337172","2","790","2","16307","ANK2,OBSCN"
"GO:BP","regulation of cell migration","GO:0030334","false","0.04832230658377815","1.3158523435777687","768","790","55","16307","BCAS3,DOCK1,PRKCA,PTPRM,MAP4K4,SCARB1,PLXNA2,CCL26,RACK1,CAMK1D,ADAM15,VSIR,PIK3CG,HDAC9,CHST2,CEACAM1,TP53INP1,ATOH8,PTK2,ATP2B4,EMILIN1,RUFY3,DUSP1,HBEGF,PTPRU,PLPP3,PLXND1,ALOX15B,ACVRL1,PADI2,CXCL8,GPNMB,P2RY12,PTP4A1,CXCL12,PTK2B,PGF,DOCK8,C5AR2,EPHA2,TREM2,DLG5,SEMA4B,PDGFA,CCL7,BST1,ANXA1,RHOC,GCSAM,SP100,BST2,PLXNA1,DNAI3,RIPOR1,CSF1R"
"GO:BP","fatty acid derivative metabolic process","GO:1901568","false","0.04832230658377815","1.3158523435777687","72","790","10","16307","GGT5,ALOX15,ELOVL6,GGT1,ACACA,ELOVL5,ACSL3,ALOX15B,ACSL4,FITM2"
"GO:BP","regulation of phagocytosis","GO:0050764","true","0.04832230658377815","1.3158523435777687","84","790","11","16307","SYT11,TGM2,SCARB1,ALOX15,C3,RACK1,CAMK1D,PLSCR1,SIRPB1,TREM2,DOCK2"
"GO:BP","regulation of MAPK cascade","GO:0043408","false","0.04964795070653824","1.3040986729532922","534","790","41","16307","MARCO,CD36,PRKCA,MAP4K4,MYC,CCL18,ALOX15,CCL23,CCL26,EIF2AK2,GBP1,LAPTM5,FAS,LRRK2,RGS2,PIK3CG,CEACAM1,TRIM5,EMILIN1,DUSP1,PTPN22,PRKN,RPS3,SH3RF3,LILRA5,GPNMB,PTK2B,CRACR2A,NOD2,EPHA2,TREM2,TRAF1,TGFA,PDGFA,CCL7,ZMYND11,OSM,CCL13,FZD7,CSF1R,HIPK2"
"GO:BP","maintenance of location","GO:0051235","false","0.04964795070653824","1.3040986729532922","280","790","25","16307","CD36,ABCA1,SCARB1,PDE4D,ANK2,C3,INSIG1,RYR1,FTO,FFAR2,MSR1,PPARD,FAF1,HAP1,S100A8,GPSM2,PTK2B,TREM2,PML,ANXA1,FITM2,JPH4,SP100,FTL,LDAF1"
"KEGG","Coronavirus disease - COVID-19","KEGG:05171","false","2.3945927501148073e-28","27.62076833670325","231","471","68","8091","PRKCA,RPL29,ADAR,RPL34,F13A1,RPL10A,RPL3,EIF2AK2,RPS17,RPS8,C3,IFIH1,RPL13A,STAT1,RPL14,RPS21,RPL32,RPL10,RPL15,RPS14,OAS1,RPL27A,RPS27L,RPL12,RPL35,CASP1,RSL24D1,RPS5,RPS6,STAT2,RPL22,RPS23,PRKCB,RPL7A,RPL5,RPS2,RPL31,RPL4,RPS4X,RPL23,RPL26,RPL13,HBEGF,RPS16,RPL22L1,RPS12,RPS3,RPL8,RPL18,RPS15A,RPL37A,RPS11,RPS24,CXCL8,MYD88,RPLP2,RPS29,RPS13,RPL37,RPL6,TLR7,RPL36,RPLP0,RPL24,RPL35A,OAS3,FAU,RPS7"
